code,question,options
psi_locus_de_control_alimento_18, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Al final nunca puedo controlar lo que como,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_19, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Tengo que comer lo que me den,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_20," Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  A pesar de que quiero controlar lo que como, siempre hay situaciones que lo impiden",A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_21, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Como lo que como porque es lo único que hay,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_22, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Como porque es hora de comer,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_23, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Como para lo que me alcanza,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_24, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Como para evitar quedarme con el estómago vacío,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_25, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Como porque me obligan,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_26, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Como lo que las etiquetas dicen que es saludable,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_27, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Anticipo lo que voy a comer,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_28, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  A pesar de lo que los demás digan puedo decidir lo que como,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_29, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Como lo que planeo,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_30, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Cuando como yo decido cuando dejar de comer,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_31, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Uno mismo controla lo que come,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_32, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Yo controlo la cantidad de comida que como,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_33, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Yo elijo lo que como,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_34, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Me tengo que comer lo que me dan,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_35," Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Si no hay alimentos que se ajustan a lo que quiero, busco otros alimentos",A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_36, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Yo decido lo que como sin importar lo que los demás me sugieran,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_37, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Mis nervios determinan lo que como,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_38, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Mi sentir determina lo que como,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_39, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Mis emociones determinan lo que como,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_40, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  El antojo determina lo que como,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_41, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  La pereza me hace comer lo primero que encuentro,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_42, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  El sabor determina lo que como,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_43, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  El hambre determina lo que como,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_44, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  La emoción del momento determina lo que voy a comer,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_45, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  La gula gobierna la manera en la que como,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_46, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  El aburrimiento motiva lo que como,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_47, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Lo que como es debido a lo que siento,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_48, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Lo que como depende de lo que me preparen,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_49, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Los demás deciden lo que como,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_50, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Las reuniones sociales imponen lo que como,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_51, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Lo que como depende de lo que mis seres queridos deciden,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_52, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Evito rechazar comida cuando alguien me la ofrece,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_53, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Hoy en día como lo que comía cuando era niño,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_54, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Como lo que otros comen para convivir con ellos,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_55, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Escojo mi comida según lo que es más popular,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_56, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Como lo que la mayoría decide,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_57, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Lo que como depende de lo que mis amigos deciden,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_58, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Mi alimentación depende de lo que me enseñaron,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_59, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  El precio determina lo que voy a comer,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_60, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Dios provee lo que uno va a comer,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_61, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Sólo Dios sabe lo me espera al momento de comer,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_62, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Lo que como es porque Dios así lo quiere,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_63, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Como lo que el gobierno aprueba para comer,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_64, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  La economía determina lo que voy a comer,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_65, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Como lo que dicen los médicos que debo comer,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_alimento_66, Individuo  - Locus_de_control_alimento: Selecciona el grado en que te describe la afirmacion:  Como lo que los comerciales me sugieren,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_ejercicio_1, Individuo  - Locus_de_control_ejercicio: Selecciona el grado en que te describe la afirmacion:  Después de acabar mis actividades no me queda tiempo para hacer ejercicio,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_ejercicio_2, Individuo  - Locus_de_control_ejercicio: Selecciona el grado en que te describe la afirmacion:  Mis deberes me impiden hacer ejercicio,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_ejercicio_3, Individuo  - Locus_de_control_ejercicio: Selecciona el grado en que te describe la afirmacion:  Mis responsabilidades me impiden realizar ejercicio,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_ejercicio_4, Individuo  - Locus_de_control_ejercicio: Selecciona el grado en que te describe la afirmacion:  Los imprevistos me impiden hacer ejercicio,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_ejercicio_5, Individuo  - Locus_de_control_ejercicio: Selecciona el grado en que te describe la afirmacion:  La falta de dinero me impide hacer ejercicio,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_ejercicio_6, Individuo  - Locus_de_control_ejercicio: Selecciona el grado en que te describe la afirmacion:  La falta de lugares para hacer ejercicio me impide hacerlo,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_ejercicio_7, Individuo  - Locus_de_control_ejercicio: Selecciona el grado en que te describe la afirmacion:  La falta de tiempo me impide hacer ejercicio,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_ejercicio_8, Individuo  - Locus_de_control_ejercicio: Selecciona el grado en que te describe la afirmacion:  Estar con mi familia me impide hacer ejercicio,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_ejercicio_9, Individuo  - Locus_de_control_ejercicio: Selecciona el grado en que te describe la afirmacion:  Comer mal me impide hacer ejercicio,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_ejercicio_10, Individuo  - Locus_de_control_ejercicio: Selecciona el grado en que te describe la afirmacion:  La lluvia me impide hacer ejercicio,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_ejercicio_11, Individuo  - Locus_de_control_ejercicio: Selecciona el grado en que te describe la afirmacion:  El calor me impide hacer ejercicio,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_ejercicio_12, Individuo  - Locus_de_control_ejercicio: Selecciona el grado en que te describe la afirmacion:  Mi flojera  me impide hacer ejercicio,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_ejercicio_13, Individuo  - Locus_de_control_ejercicio: Selecciona el grado en que te describe la afirmacion:  Mi desidia me impide hacer ejercicio,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_ejercicio_14, Individuo  - Locus_de_control_ejercicio: Selecciona el grado en que te describe la afirmacion:  Mi inconstancia me impide hacer ejercicio,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_ejercicio_15, Individuo  - Locus_de_control_ejercicio: Selecciona el grado en que te describe la afirmacion:  Mi falta de organización me impide hacer ejercicio,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_ejercicio_16, Individuo  - Locus_de_control_ejercicio: Selecciona el grado en que te describe la afirmacion:  Distraerme en muchas cosas me impide hacer ejercicio,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_ejercicio_17, Individuo  - Locus_de_control_ejercicio: Selecciona el grado en que te describe la afirmacion:  Mi falta de voluntad me impide hacer ejercicio,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_ejercicio_18, Individuo  - Locus_de_control_ejercicio: Selecciona el grado en que te describe la afirmacion:  Mi falta de iniciativa me impide hacer ejercicio,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_ejercicio_19, Individuo  - Locus_de_control_ejercicio: Selecciona el grado en que te describe la afirmacion:  El cansancio físico me impide hacer ejercicio,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_ejercicio_20, Individuo  - Locus_de_control_ejercicio: Selecciona el grado en que te describe la afirmacion:  Mis enfermedades me impiden hacer ejercicio,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_ejercicio_21, Individuo  - Locus_de_control_ejercicio: Selecciona el grado en que te describe la afirmacion:  Mis lesiones me impiden hacer ejercicio,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_ejercicio_22, Individuo  - Locus_de_control_ejercicio: Selecciona el grado en que te describe la afirmacion:  El cansancio mental me impide hacer ejercicio,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_ejercicio_23, Individuo  - Locus_de_control_ejercicio: Selecciona el grado en que te describe la afirmacion:  Estar de bajo ánimo me impide hacer ejercicio,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_ejercicio_24, Individuo  - Locus_de_control_ejercicio: Selecciona el grado en que te describe la afirmacion:  Estar triste me impide hacer ejercicio,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_ejercicio_25, Individuo  - Locus_de_control_ejercicio: Selecciona el grado en que te describe la afirmacion:  El miedo de lastimarme me impide hacer ejercicio,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_ejercicio_26, Individuo  - Locus_de_control_ejercicio: Selecciona el grado en que te describe la afirmacion:  Las burlas de otros me impiden hacer ejercicio,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_ejercicio_27, Individuo  - Locus_de_control_ejercicio: Selecciona el grado en que te describe la afirmacion:  Quisiera hacer ejercicio pero no sé cómo hacerlo,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_ejercicio_28, Individuo  - Locus_de_control_ejercicio: Selecciona el grado en que te describe la afirmacion:  Hago ejercicio sólo si veo resultados de inmediato,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_ejercicio_29, Individuo  - Locus_de_control_ejercicio: Selecciona el grado en que te describe la afirmacion:  Hacer ejercicio depende de mí,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_ejercicio_30, Individuo  - Locus_de_control_ejercicio: Selecciona el grado en que te describe la afirmacion:  Depende de mí encontrar tiempo para hacer ejercicio,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
psi_locus_de_control_ejercicio_31, Individuo  - Locus_de_control_ejercicio: Selecciona el grado en que te describe la afirmacion:  Depende de mí planificar mis horarios para hacer ejercicio,A6 = No me describe para nada|A5 = Casi no me describe|A4 = Me describe ocasionalmente|A3 = Me describe frecuentemente|A2 = Me describe totalmente
